page_id,route,route_name,surface_kind,backend_view,roles,templates,previous_test_reference,audit_execution_status
UI-PAGE-7E089F7139,/finance/actions/disburse_advance,disburse_advance_action,action,apps.frontend.views.finance_views.disburse_advance_action,ACCOUNTANT | ADMIN,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-8A0396BA64,/finance/actions/drawer,finance_action_drawer,drawer,apps.frontend.views.finance_views.finance_action_drawer_view,ACCOUNTANT | ADMIN,partials/finance/finance_action_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-9395431DA1,/finance/actions/process_reimbursement,process_reimbursement_action,action,apps.frontend.views.finance_views.process_reimbursement_action,ACCOUNTANT | ADMIN,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3C198F12F7,/finance/actions/return_correction,finance_return_action,action,apps.frontend.views.finance_views.finance_return_action,ACCOUNTANT | ADMIN,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-B8FC75043B,/finance/fund-allocation,fund_allocation,page,apps.frontend.views.finance_views.fund_allocation_view,ACCOUNTANT | ADMIN | CD | IA | RVP,pages/finance/fund_allocation.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-D5ADBEA3B6,/finance/fund-allocation/,,page,apps.frontend.views.finance_views.fund_allocation_view,ACCOUNTANT | ADMIN | CD | IA | RVP,pages/finance/fund_allocation.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-BB1B653C5D,/finance/fund-allocation/admin-budget-drilldown,admin_budget_drilldown,partial,apps.frontend.views.finance_views.admin_budget_drilldown_view,ACCOUNTANT | ADMIN | CD | IA | RVP,partials/finance/admin_budget_drilldown.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-22C341EEE0,/finance/fund-allocation/drilldown,allocation_drilldown,drawer,apps.frontend.views.finance_views.allocation_drilldown_view,ACCOUNTANT | ADMIN | CD | IA | RVP,partials/finance/allocation_drilldown_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-85D177E3CF,/finance/fund-allocation/export-drawer,export_drawer,drawer,apps.frontend.views.finance_views.export_drawer_view,ACCOUNTANT | ADMIN | CD | IA | RVP,partials/finance/export_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-7921AB6C57,/fund-approvals,fund_approvals,partial,apps.frontend.views.extended_views.pl_fund_approvals_view,ADMIN | CD | PL,partials/fund_approvals/root.html | pages/fund_approvals/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-682E1299FA,/fund-approvals/action,fund_approvals_action,partial,apps.frontend.views.extended_views.pl_fund_action_view,ADMIN | CD | PL,partials/fund_approvals/root.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-604AD57E62,/fund-approvals/detail,fund_approvals_detail,partial,apps.frontend.views.extended_views.pl_fund_detail_view,ADMIN | CD | PL,partials/fund_approvals/detail.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-45A89C7D34,/fund-approvals/invoices/<str:invoice_id>/action,pl_partner_invoice_action,partial,apps.frontend.views.extended_views.pl_partner_invoice_action,ADMIN | CD | PL,partials/fund_approvals/root.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-5D4FA661D2,/fund-approvals/invoices/<str:invoice_id>/download,pl_partner_invoice_download,export,apps.frontend.views.extended_views.pl_partner_invoice_download,ADMIN | CD | PL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-D2A71FB89F,/fund-approvals/return,fund_approvals_return,drawer,apps.frontend.views.extended_views.pl_fund_return_modal_view,ADMIN | CD | PL,partials/fund_approvals/return_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-E752172BBA,/fund-requests,fund_requests_list,action,apps.frontend.views.finance_views.fund_requests_list_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-A0B364D43A,/fund-requests/advances/<str:advance_id>/pl-approve,advance_pl_approve,partial,apps.frontend.views.budget_views.advance_pl_approve_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/fund_requests/root.html | pages/fund_requests/weekly.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-CA0E7F63DC,/fund-requests/advances/<str:advance_id>/pl-return,advance_pl_return,partial,apps.frontend.views.budget_views.advance_pl_return_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/fund_requests/root.html | pages/fund_requests/weekly.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-69D5E8ADAD,/fund-requests/generate-request,generate_request_action,action,apps.frontend.views.budget_views.generate_request_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-6085EBC380,/fund-requests/receipt-confirm,fund_receipt_confirm,action,apps.frontend.views.finance_views.fund_receipt_confirm_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-DCD56713A1,/fund-requests/weekly,weekly_fund_requests,partial,apps.frontend.views.budget_views.weekly_fund_requests_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/fund_requests/root.html | pages/fund_requests/weekly.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-BA500F51A1,/fund-requests/weekly/<str:request_id>,weekly_fund_request_detail,action,apps.frontend.views.budget_views.weekly_fund_request_detail_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-E7DBE89831,/fund-requests/weekly/<str:request_id>/approve,weekly_fund_request_approve,partial,apps.frontend.views.budget_views.weekly_fund_request_approve_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/fund_requests/root.html | pages/fund_requests/weekly.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-31F49EF531,/fund-requests/weekly/<str:request_id>/confirm,weekly_fund_request_confirm,partial,apps.frontend.views.budget_views.weekly_fund_request_confirm_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/fund_requests/root.html | pages/fund_requests/weekly.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3BCE4448DD,/fund-requests/weekly/<str:request_id>/confirm-receipt,weekly_fund_request_receipt,partial,apps.frontend.views.budget_views.weekly_fund_request_receipt_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/fund_requests/root.html | pages/fund_requests/weekly.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-28C1ED349E,/fund-requests/weekly/<str:request_id>/disburse,weekly_fund_request_disburse,action,apps.frontend.views.budget_views.weekly_fund_request_disburse_action,ACCOUNTANT | ADMIN,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-97195E5671,/fund-requests/weekly/<str:request_id>/not-requested,weekly_fund_request_not_requested,partial,apps.frontend.views.budget_views.weekly_fund_request_not_requested_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/fund_requests/root.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-15785CF711,/fund-requests/weekly/<str:request_id>/return,weekly_fund_request_return,partial,apps.frontend.views.budget_views.weekly_fund_request_return_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/fund_requests/root.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-41CB76A0D0,/fund-requests/weekly/<str:request_id>/return-drawer,weekly_fund_request_return_drawer,drawer,apps.frontend.views.budget_views.weekly_fund_request_return_drawer,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/fund_requests/return_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-CF59C113B1,/fund-requests/weekly/<str:request_id>/self-funded,weekly_fund_request_self_funded,partial,apps.frontend.views.budget_views.weekly_fund_request_self_funded_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/fund_requests/root.html | pages/fund_requests/weekly.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-9E1520AF65,/fy,fy_overview,page,apps.frontend.views.extended_views.fy_overview_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR,pages/fy/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-B35FAC1878,/health-safety,health_safety,page,apps.frontend.views.hr_views.health_safety_view,ADMIN | HR,pages/hr/module_workspace.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-EE2DB868E6,/health-safety/<str:incident_id>,incident_drawer,drawer,apps.frontend.views.hr_programme_views.incident_drawer,ADMIN | HR,partials/hr/form_drawer.html,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-6EA9145F97,/health-safety/<str:incident_id>/advance,incident_advance,action,apps.frontend.views.hr_programme_views.incident_advance,ADMIN | HR,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-31B9AC3451,/health-safety/new,incident_new_drawer,drawer,apps.frontend.views.hr_programme_views.incident_new_drawer,ADMIN | HR,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-61DDBE7AA2,/health-safety/report,incident_report,action,apps.frontend.views.hr_programme_views.incident_report,ADMIN | HR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-61030068A3,/help,help,page,apps.help_center.views.home,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/help/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-7A2D19730D,/help/articles/<slug:slug>,help_article,page,apps.help_center.views.article,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/help/article.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-20FD42EA34,/help/articles/<slug:slug>/feedback,help_feedback,action,apps.help_center.views.feedback,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-5BC9A980F4,/help/articles/<slug:slug>/print,help_print,export,apps.help_center.views.print_article,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/help/print_article.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-54B0E2367F,/help/categories/<slug:slug>,help_category,page,apps.help_center.views.category,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/help/category.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-141ADAA546,/help/context,help_context,page,apps.help_center.views.contextual,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/help/article.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-91E7583B67,/help/export/complete,help_complete_export,export,apps.help_center.views.complete_manual_export,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/help/manual_export.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-A2BBBD3E8E,/help/export/role/<slug:role_slug>,help_role_export,export,apps.help_center.views.role_manual_export,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/help/manual_export.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
